seqnames	start	end	width	strand	source	type	score	phase	gene_id	gene_type	gene_name	level	havana_gene	tag
14	42291907	42297358	5452	-	HAVANA	gene	NA	NA	ENSMUSG00000095371.1	protein_coding	RP24-246L19.1	2	OTTMUSG00000036345.1	NA
14	42310210	42325394	15185	+	HAVANA	gene	NA	NA	ENSMUSG00000094157.7	protein_coding	RP24-246L19.2	2	OTTMUSG00000036346.1	NA
14	42434156	42439673	5518	-	HAVANA	gene	NA	NA	ENSMUSG00000092148.1	protein_coding	RP24-230H12.1	2	OTTMUSG00000036348.1	NA
14	42463881	42472122	8242	+	HAVANA	gene	NA	NA	ENSMUSG00000094954.1	protein_coding	RP24-230H12.2	2	OTTMUSG00000036349.1	NA
14	42496884	42502349	5466	-	HAVANA	gene	NA	NA	ENSMUSG00000090690.1	protein_coding	RP24-230H12.3	2	OTTMUSG00000036350.1	NA
14	42518878	42524282	5405	-	HAVANA	gene	NA	NA	ENSMUSG00000095318.1	protein_coding	RP24-230H12.4	2	OTTMUSG00000036351.1	NA
14	42594502	42599882	5381	-	HAVANA	gene	NA	NA	ENSMUSG00000091140.1	protein_coding	RP24-264F22.1	2	OTTMUSG00000036352.1	NA
14	42636467	42641917	5451	-	HAVANA	gene	NA	NA	ENSMUSG00000095113.1	protein_coding	RP24-264F22.2	2	OTTMUSG00000036353.1	NA
14	42655938	42663605	7668	+	HAVANA	gene	NA	NA	ENSMUSG00000093948.7	protein_coding	RP24-264F22.3	2	OTTMUSG00000036354.1	NA
14	42763525	42768821	5297	-	HAVANA	gene	NA	NA	ENSMUSG00000095466.7	protein_coding	RP23-11E12.2	2	OTTMUSG00000036356.1	NA
14	42792568	42797987	5420	-	HAVANA	gene	NA	NA	ENSMUSG00000095226.1	protein_coding	RP23-11E12.3	2	OTTMUSG00000036357.1	NA
14	42847980	42853477	5498	-	HAVANA	gene	NA	NA	ENSMUSG00000094804.1	protein_coding	RP23-11E12.4	2	OTTMUSG00000036358.1	NA
14	42988342	42993624	5283	-	HAVANA	gene	NA	NA	ENSMUSG00000094349.1	protein_coding	RP23-136I9.1	2	OTTMUSG00000036363.1	NA
14	43010188	43015628	5441	-	HAVANA	gene	NA	NA	ENSMUSG00000072605.10	protein_coding	RP23-136I9.2	2	OTTMUSG00000036364.1	NA
14	43071142	43076643	5502	-	HAVANA	gene	NA	NA	ENSMUSG00000091733.1	protein_coding	RP23-136I9.3	2	OTTMUSG00000036365.1	NA
14	43100601	43115190	14590	+	HAVANA	gene	NA	NA	ENSMUSG00000096446.1	protein_coding	RP23-136I9.4	2	OTTMUSG00000036366.1	overlapping_locus
14	43179867	43187988	8122	+	HAVANA	gene	NA	NA	ENSMUSG00000094151.1	protein_coding	RP24-494O2.1	2	OTTMUSG00000036368.1	NA
14	43229832	43235304	5473	-	HAVANA	gene	NA	NA	ENSMUSG00000094784.1	protein_coding	RP24-63B17.1	2	OTTMUSG00000036369.1	retrogene
14	43258649	43266799	8151	+	HAVANA	gene	NA	NA	ENSMUSG00000090634.1	protein_coding	RP24-63B17.2	2	OTTMUSG00000036370.1	NA
14	43275036	43306011	30976	+	HAVANA	gene	NA	NA	ENSMUSG00000115483.1	protein_coding	RP24-63B17.4	2	OTTMUSG00000036372.2	NA
14	43288312	43293832	5521	-	HAVANA	gene	NA	NA	ENSMUSG00000090713.2	protein_coding	RP24-63B17.3	2	OTTMUSG00000036371.2	NA
14	43342383	43347811	5429	-	HAVANA	gene	NA	NA	ENSMUSG00000095384.1	protein_coding	RP24-63B17.5	2	OTTMUSG00000036374.2	NA
14	43410827	43416350	5524	-	HAVANA	gene	NA	NA	ENSMUSG00000096372.1	protein_coding	RP24-63B17.7	2	OTTMUSG00000036376.1	NA
14	43543576	43551213	7638	+	HAVANA	gene	NA	NA	ENSMUSG00000091477.1	protein_coding	RP23-273L20.1	2	OTTMUSG00000036382.1	NA
14	43573843	43579146	5304	-	HAVANA	gene	NA	NA	ENSMUSG00000095743.1	protein_coding	RP23-273L20.2	2	OTTMUSG00000036383.1	NA
14	43602627	43608013	5387	-	HAVANA	gene	NA	NA	ENSMUSG00000095528.8	protein_coding	RP23-273L20.3	2	OTTMUSG00000036384.2	NA
14	43671962	43677199	5238	-	HAVANA	gene	NA	NA	ENSMUSG00000093968.1	protein_coding	RP23-299A24.1	2	OTTMUSG00000036385.1	NA
14	43697828	43715378	17551	+	HAVANA	gene	NA	NA	ENSMUSG00000049235.8	protein_coding	RP23-299A24.2	2	OTTMUSG00000036387.2	overlapping_locus
14	43722253	43727485	5233	-	HAVANA	gene	NA	NA	ENSMUSG00000091718.1	protein_coding	RP23-299A24.4	2	OTTMUSG00000036388.1	NA
14	43747866	43755948	8083	+	HAVANA	gene	NA	NA	ENSMUSG00000091698.8	protein_coding	RP23-78F6.5	1	OTTMUSG00000036389.1	NA
14	43779488	43784745	5258	-	HAVANA	gene	NA	NA	ENSMUSG00000091584.1	protein_coding	RP23-78F6.6	2	OTTMUSG00000036390.1	NA
14	43818765	43875517	56753	-	HAVANA	gene	NA	NA	ENSMUSG00000072601.4	protein_coding	Ear1	2	OTTMUSG00000034642.2	overlapping_locus
14	43922720	43923559	840	-	HAVANA	gene	NA	NA	ENSMUSG00000090166.2	protein_coding	Ear10	2	OTTMUSG00000034649.1	NA
14	43925390	43933411	8022	+	HAVANA	gene	NA	NA	ENSMUSG00000089901.1	protein_coding	RP23-78F6.3	2	OTTMUSG00000034656.1	NA
14	43957069	43963072	6004	+	HAVANA	gene	NA	NA	ENSMUSG00000053961.7	protein_coding	RP23-262F9.2	2	OTTMUSG00000034650.2	NA
14	44001826	44002269	444	-	HAVANA	gene	NA	NA	ENSMUSG00000072598.3	protein_coding	RP23-262F9.5	2	OTTMUSG00000034644.2	NA
14	44102654	44103534	881	+	HAVANA	gene	NA	NA	ENSMUSG00000072596.4	protein_coding	Ear2	2	OTTMUSG00000034641.1	NA
14	44123851	44129043	5193	+	HAVANA	gene	NA	NA	ENSMUSG00000090594.1	protein_coding	RP23-262F9.10	2	OTTMUSG00000036391.1	NA
14	44163169	44213254	50086	-	HAVANA	gene	NA	NA	ENSMUSG00000072595.3	protein_coding	RP24-359N3.1	2	OTTMUSG00000036392.2	overlapping_locus
14	44197661	44203133	5473	+	HAVANA	gene	NA	NA	ENSMUSG00000094543.1	protein_coding	RP24-359N3.2	2	OTTMUSG00000036393.1	NA
14	44285580	44291068	5489	+	HAVANA	gene	NA	NA	ENSMUSG00000091725.8	protein_coding	RP23-455F6.1	2	OTTMUSG00000036394.1	NA
14	44330442	44338584	8143	-	HAVANA	gene	NA	NA	ENSMUSG00000079267.9	protein_coding	RP23-455F6.2	2	OTTMUSG00000036395.1	NA
14	44365357	44370841	5485	+	HAVANA	gene	NA	NA	ENSMUSG00000090379.1	protein_coding	RP23-455F6.3	2	OTTMUSG00000036396.1	NA
14	44402671	44410688	8018	-	HAVANA	gene	NA	NA	ENSMUSG00000090716.2	protein_coding	RP23-455F6.4	2	OTTMUSG00000036397.1	NA
14	44433635	44439086	5452	+	HAVANA	gene	NA	NA	ENSMUSG00000091569.1	protein_coding	RP23-48M16.2	2	OTTMUSG00000036398.1	NA
14	44492463	44506345	13883	+	HAVANA	gene	NA	NA	ENSMUSG00000072145.3	protein_coding	RP23-48M16.1	2	OTTMUSG00000034661.2	NA
14	44518276	44523444	5169	+	HAVANA	gene	NA	NA	ENSMUSG00000091429.1	protein_coding	RP23-48M16.3	1	OTTMUSG00000036399.1	NA
14	44556795	44627938	71144	-	HAVANA	gene	NA	NA	ENSMUSG00000092165.9	protein_coding	RP23-48M16.4	1	OTTMUSG00000036400.4	NA
14	44583153	44588402	5250	+	HAVANA	gene	NA	NA	ENSMUSG00000091122.8	protein_coding	RP23-48M16.5	2	OTTMUSG00000036401.1	NA
14	44649204	44706456	57253	-	HAVANA	gene	NA	NA	ENSMUSG00000079265.10	protein_coding	RP24-252L3.1	2	OTTMUSG00000036404.3	NA
14	44716838	44750340	33503	-	HAVANA	gene	NA	NA	ENSMUSG00000091923.8	protein_coding	RP24-252L3.3	1	OTTMUSG00000036406.2	NA
14	44851235	44859375	8141	-	HAVANA	gene	NA	NA	ENSMUSG00000071489.1	protein_coding	Ptgdr	2	OTTMUSG00000036408.1	NA
14	44988195	45003820	15626	+	HAVANA	gene	NA	NA	ENSMUSG00000037759.6	protein_coding	Ptger2	2	OTTMUSG00000036411.2	NA
14	45133465	45220328	86864	-	HAVANA	gene	NA	NA	ENSMUSG00000021830.14	protein_coding	Txndc16	2	OTTMUSG00000025959.4	NA
14	45219717	45282725	63009	+	HAVANA	gene	NA	NA	ENSMUSG00000049092.11	protein_coding	Gpr137c	2	OTTMUSG00000025982.3	NA
14	45283087	45318771	35685	-	HAVANA	gene	NA	NA	ENSMUSG00000021831.9	protein_coding	Ero1l	2	OTTMUSG00000069474.1	NA
14	45329788	45349705	19918	+	HAVANA	gene	NA	NA	ENSMUSG00000021832.8	protein_coding	Psmc6	2	OTTMUSG00000069492.1	NA
14	45351093	45422820	71728	+	HAVANA	gene	NA	NA	ENSMUSG00000053205.9	protein_coding	Styx	2	OTTMUSG00000069502.1	NA
14	45376334	45404913	28580	-	HAVANA	gene	NA	NA	ENSMUSG00000037722.8	protein_coding	Gnpnat1	2	OTTMUSG00000069506.2	NA
14	45458795	45530118	71324	-	HAVANA	gene	NA	NA	ENSMUSG00000037712.16	protein_coding	Fermt2	2	OTTMUSG00000026135.3	ncRNA_host
14	45588467	45658143	69677	-	HAVANA	gene	NA	NA	ENSMUSG00000037697.19	protein_coding	Ddhd1	2	OTTMUSG00000023929.10	ncRNA_host
14	46379414	46383608	4195	+	HAVANA	gene	NA	NA	ENSMUSG00000079261.2	protein_coding	RP23-87H19.1	1	OTTMUSG00000019524.2	NA
14	46383520	46390669	7150	-	HAVANA	gene	NA	NA	ENSMUSG00000021835.15	protein_coding	Bmp4	2	OTTMUSG00000019526.2	NA
14	46760541	46771669	11129	+	HAVANA	gene	NA	NA	ENSMUSG00000037628.10	protein_coding	Cdkn3	2	OTTMUSG00000069589.1	NA
14	46775567	46788411	12845	-	HAVANA	gene	NA	NA	ENSMUSG00000015759.11	protein_coding	Cnih1	2	OTTMUSG00000023897.2	NA
14	46808149	46822242	14094	-	HAVANA	gene	NA	NA	ENSMUSG00000062014.13	protein_coding	Gmfb	2	OTTMUSG00000023884.4	NA
14	46832125	46854193	22069	+	HAVANA	gene	NA	NA	ENSMUSG00000055128.15	protein_coding	Cgrrf1	2	OTTMUSG00000027962.2	NA
14	46882854	47105815	222962	+	HAVANA	gene	NA	NA	ENSMUSG00000021838.17	protein_coding	Samd4	1	OTTMUSG00000023718.7	overlapping_locus
14	47153895	47189413	35519	-	HAVANA	gene	NA	NA	ENSMUSG00000037580.10	protein_coding	Gch1	2	OTTMUSG00000069616.1	overlapping_locus
14	47240944	47276857	35914	-	HAVANA	gene	NA	NA	ENSMUSG00000037572.17	protein_coding	Wdhd1	2	OTTMUSG00000017452.2	ncRNA_host
14	47276931	47296102	19172	+	HAVANA	gene	NA	NA	ENSMUSG00000048379.9	protein_coding	Socs4	2	OTTMUSG00000027545.3	NA
14	47298266	47323204	24939	+	HAVANA	gene	NA	NA	ENSMUSG00000021840.17	protein_coding	Mapk1ip1l	2	OTTMUSG00000069645.1	NA
14	47367751	47386160	18410	+	HAVANA	gene	NA	NA	ENSMUSG00000050335.17	protein_coding	Lgals3	2	OTTMUSG00000032779.5	NA
14	47387779	47418407	30629	-	HAVANA	gene	NA	NA	ENSMUSG00000037544.14	protein_coding	Dlgap5	2	OTTMUSG00000042413.4	NA
14	47450421	47531962	81542	+	HAVANA	gene	NA	NA	ENSMUSG00000037536.14	protein_coding	Fbxo34	2	OTTMUSG00000069655.2	NA
14	47540893	47570649	29757	-	HAVANA	gene	NA	NA	ENSMUSG00000037526.7	protein_coding	Atg14	2	OTTMUSG00000069683.1	NA
14	47648448	47739894	91447	+	HAVANA	gene	NA	NA	ENSMUSG00000021843.17	protein_coding	Ktn1	2	OTTMUSG00000045014.24	NA
14	48120823	48281575	160753	+	HAVANA	gene	NA	NA	ENSMUSG00000021846.9	protein_coding	Peli2	2	OTTMUSG00000069715.1	overlapping_locus
14	48446124	48524246	78123	+	HAVANA	gene	NA	NA	ENSMUSG00000036339.18	protein_coding	Tmem260	2	OTTMUSG00000025627.8	overlapping_locus
14	48657677	48673819	16143	-	HAVANA	gene	NA	NA	ENSMUSG00000021848.16	protein_coding	Otx2	2	OTTMUSG00000032534.4	NA
14	49004090	49066653	62564	-	HAVANA	gene	NA	NA	ENSMUSG00000061244.14	protein_coding	Exoc5	2	OTTMUSG00000034599.4	NA
14	49066097	49094234	28138	+	HAVANA	gene	NA	NA	ENSMUSG00000036291.6	protein_coding	Ap5m1	2	OTTMUSG00000069938.2	NA
14	49172226	49191031	18806	+	HAVANA	gene	NA	NA	ENSMUSG00000036282.15	protein_coding	Naa30	2	OTTMUSG00000032783.2	NA
14	49219588	49245474	25887	-	HAVANA	gene	NA	NA	ENSMUSG00000021850.14	protein_coding	RP24-142A23.1	2	OTTMUSG00000027957.5	NA
14	49298519	49526046	227528	-	HAVANA	gene	NA	NA	ENSMUSG00000021852.14	protein_coding	Slc35f4	2	OTTMUSG00000032891.3	ncRNA_host
14	49675952	49783383	107432	-	HAVANA	gene	NA	NA	ENSMUSG00000036242.15	protein_coding	RP24-179D17.1	2	OTTMUSG00000029972.3	overlapping_locus
14	49894258	49901999	7742	-	HAVANA	gene	NA	NA	ENSMUSG00000048933.8	protein_coding	Olfr722	2	OTTMUSG00000058463.2	NA
14	49928563	49931787	3225	-	HAVANA	gene	NA	NA	ENSMUSG00000093825.2	protein_coding	Olfr723	2	OTTMUSG00000058464.2	NA
14	49960023	49963274	3252	-	HAVANA	gene	NA	NA	ENSMUSG00000096254.2	protein_coding	Olfr724	2	OTTMUSG00000058465.2	NA
14	50034314	50040375	6062	-	HAVANA	gene	NA	NA	ENSMUSG00000068437.4	protein_coding	Olfr725	2	OTTMUSG00000058466.2	NA
14	50083570	50090953	7384	-	HAVANA	gene	NA	NA	ENSMUSG00000060523.5	protein_coding	Olfr726	2	OTTMUSG00000058467.2	NA
14	50123186	50128746	5561	+	HAVANA	gene	NA	NA	ENSMUSG00000059488.3	protein_coding	Olfr727	2	OTTMUSG00000058469.2	NA
14	50133758	50142680	8923	-	HAVANA	gene	NA	NA	ENSMUSG00000050030.5	protein_coding	Olfr728	2	OTTMUSG00000058470.2	NA
14	50144731	50152910	8180	-	HAVANA	gene	NA	NA	ENSMUSG00000049011.2	protein_coding	Olfr729	2	OTTMUSG00000058471.2	NA
14	50183296	50188198	4903	-	HAVANA	gene	NA	NA	ENSMUSG00000109835.2	protein_coding	Olfr730	2	OTTMUSG00000058472.2	NA
14	50233531	50241866	8336	-	HAVANA	gene	NA	NA	ENSMUSG00000048080.2	protein_coding	Olfr731	2	OTTMUSG00000058473.2	NA
14	50278473	50284206	5734	-	HAVANA	gene	NA	NA	ENSMUSG00000091873.2	protein_coding	Olfr732	2	OTTMUSG00000058474.2	NA
14	50295891	50301522	5632	-	HAVANA	gene	NA	NA	ENSMUSG00000090874.2	protein_coding	Olfr733	2	OTTMUSG00000058475.2	NA
14	50316506	50326761	10256	-	HAVANA	gene	NA	NA	ENSMUSG00000045306.3	protein_coding	Olfr734	2	OTTMUSG00000058476.2	NA
14	50342612	50348872	6261	-	HAVANA	gene	NA	NA	ENSMUSG00000046210.7	protein_coding	Olfr735	2	OTTMUSG00000058477.4	NA
14	50357914	50363663	5750	+	HAVANA	gene	NA	NA	ENSMUSG00000051969.7	protein_coding	Tlr11	2	OTTMUSG00000044436.1	NA
14	50381163	50394192	13030	+	HAVANA	gene	NA	NA	ENSMUSG00000047716.4	protein_coding	Olfr736	2	OTTMUSG00000058478.2	NA
14	50407568	50415438	7871	+	HAVANA	gene	NA	NA	ENSMUSG00000094692.2	protein_coding	Olfr738	2	OTTMUSG00000058480.2	NA
14	50418626	50427888	9263	+	HAVANA	gene	NA	NA	ENSMUSG00000057903.4	protein_coding	Olfr739	2	OTTMUSG00000058481.2	NA
14	50445545	50456933	11389	+	HAVANA	gene	NA	NA	ENSMUSG00000095917.2	protein_coding	Olfr740	2	OTTMUSG00000058482.2	NA
14	50472738	50488338	15601	+	HAVANA	gene	NA	NA	ENSMUSG00000095765.3	protein_coding	Olfr741	2	OTTMUSG00000058483.2	NA
14	50503600	50517145	13546	+	HAVANA	gene	NA	NA	ENSMUSG00000068431.3	protein_coding	Olfr742	2	OTTMUSG00000058484.2	NA
14	50521839	50534955	13117	+	HAVANA	gene	NA	NA	ENSMUSG00000094285.2	protein_coding	Olfr743	2	OTTMUSG00000058485.2	NA
14	50614879	50619839	4961	+	HAVANA	gene	NA	NA	ENSMUSG00000053815.5	protein_coding	Olfr744	2	OTTMUSG00000058486.2	NA
14	50639388	50643885	4498	+	HAVANA	gene	NA	NA	ENSMUSG00000050028.5	protein_coding	Olfr745	2	OTTMUSG00000058487.3	NA
14	50647083	50654183	7101	+	HAVANA	gene	NA	NA	ENSMUSG00000058188.3	protein_coding	Olfr746	2	OTTMUSG00000058489.2	NA
14	50680657	50693206	12550	-	HAVANA	gene	NA	NA	ENSMUSG00000057179.6	protein_coding	Olfr747	2	OTTMUSG00000058490.2	NA
14	50707373	50713797	6425	+	HAVANA	gene	NA	NA	ENSMUSG00000060084.4	protein_coding	Olfr748	2	OTTMUSG00000058563.2	NA
14	50736171	50745094	8924	-	HAVANA	gene	NA	NA	ENSMUSG00000059069.5	protein_coding	Olfr749	2	OTTMUSG00000058491.3	NA
14	50765415	50785519	20105	-	HAVANA	gene	NA	NA	ENSMUSG00000006288.8	protein_coding	Ttc5	2	OTTMUSG00000069107.1	NA
14	50789248	50807732	18485	-	HAVANA	gene	NA	NA	ENSMUSG00000071470.4	protein_coding	Ccnb1ip1	2	OTTMUSG00000069110.1	NA
14	50807841	50821301	13461	+	HAVANA	gene	NA	NA	ENSMUSG00000036023.6	protein_coding	Parp2	2	OTTMUSG00000069111.1	NA
14	50824059	50870560	46502	-	HAVANA	gene	NA	NA	ENSMUSG00000006281.8	protein_coding	Tep1	2	OTTMUSG00000069112.1	NA
14	50888582	50897507	8926	-	HAVANA	gene	NA	NA	ENSMUSG00000090799.2	protein_coding	Klhl33	2	OTTMUSG00000069114.2	NA
14	50906478	50924893	18416	-	HAVANA	gene	NA	NA	ENSMUSG00000006289.14	protein_coding	Osgep	2	OTTMUSG00000033803.2	NA
14	50924968	50927139	2172	+	HAVANA	gene	NA	NA	ENSMUSG00000035960.14	protein_coding	Apex1	2	OTTMUSG00000019767.3	NA
14	50926068	50930856	4789	-	HAVANA	gene	NA	NA	ENSMUSG00000035953.14	protein_coding	Tmem55b	2	OTTMUSG00000033743.2	NA
14	50931082	50965237	34156	+	HAVANA	gene	NA	NA	ENSMUSG00000115338.2	protein_coding	Pnp	2	OTTMUSG00000032495.2	overlapping_locus
14	50944517	50963136	18620	+	HAVANA	gene	NA	NA	ENSMUSG00000021871.19	protein_coding	RP23-243M12.7	2	OTTMUSG00000069140.1	overlapping_locus
14	50955992	50964749	8758	+	HAVANA	gene	NA	NA	ENSMUSG00000068417.8	protein_coding	Pnp2	2	OTTMUSG00000034665.2	overlapping_locus
14	51007751	51010758	3008	+	HAVANA	gene	NA	NA	ENSMUSG00000021872.8	protein_coding	Rnase10	2	OTTMUSG00000069143.1	NA
14	51038459	51041869	3411	-	HAVANA	gene	NA	NA	ENSMUSG00000052382.5	protein_coding	Rnase9	2	OTTMUSG00000069144.1	NA
14	51049451	51050163	713	-	HAVANA	gene	NA	NA	ENSMUSG00000059648.3	protein_coding	Rnase11	2	OTTMUSG00000043570.1	NA
14	51056698	51057661	964	-	HAVANA	gene	NA	NA	ENSMUSG00000068407.3	protein_coding	Rnase12	2	OTTMUSG00000069145.1	NA
14	51066301	51074435	8135	-	HAVANA	gene	NA	NA	ENSMUSG00000035932.6	protein_coding	Olfr750	2	OTTMUSG00000058564.2	NA
14	51091077	51106151	15075	+	HAVANA	gene	NA	NA	ENSMUSG00000021876.15	protein_coding	Rnase4	2	OTTMUSG00000069146.1	overlapping_locus
14	51091150	51102009	10860	+	HAVANA	gene	NA	NA	ENSMUSG00000072115.11	protein_coding	Ang	2	OTTMUSG00000069147.1	overlapping_locus
14	51114426	51117807	3382	+	HAVANA	gene	NA	NA	ENSMUSG00000072575.4	protein_coding	Eddm3b	2	OTTMUSG00000069148.1	NA
14	51123908	51132187	8280	+	HAVANA	gene	NA	NA	ENSMUSG00000021880.7	protein_coding	Rnase6	2	OTTMUSG00000069149.1	NA
14	51144998	51146785	1788	-	HAVANA	gene	NA	NA	ENSMUSG00000035896.5	protein_coding	Rnase1	2	OTTMUSG00000069160.1	NA
14	51162260	51163018	759	+	HAVANA	gene	NA	NA	ENSMUSG00000059606.3	protein_coding	Rnase2b	2	OTTMUSG00000069161.1	NA
14	51195324	51199148	3825	-	HAVANA	gene	NA	NA	ENSMUSG00000047894.2	protein_coding	Ang2	2	OTTMUSG00000069163.1	NA
14	51203391	51204338	948	+	HAVANA	gene	NA	NA	ENSMUSG00000050766.2	protein_coding	Ear14	2	OTTMUSG00000069164.1	NA
14	51255262	51256112	851	-	HAVANA	gene	NA	NA	ENSMUSG00000047222.7	protein_coding	Rnase2a	2	OTTMUSG00000069165.1	NA
14	51361756	51569982	208227	+	HAVANA	gene	NA	NA	ENSMUSG00000068399.5	protein_coding	RP23-141L18.1	2	OTTMUSG00000033216.2	overlapping_locus
14	51410819	51419527	8709	+	HAVANA	gene	NA	NA	ENSMUSG00000000606.16	protein_coding	Vmn2r88	2	OTTMUSG00000033227.4	overlapping_locus
14	51451962	51461293	9332	+	HAVANA	gene	NA	NA	ENSMUSG00000070448.11	protein_coding	Vmn2r89	2	OTTMUSG00000033229.1	overlapping_locus
14	51552790	51662953	110164	+	HAVANA	gene	NA	NA	ENSMUSG00000079244.3	protein_coding	RP23-141L18.3	2	OTTMUSG00000033238.2	overlapping_locus
14	51568892	51574063	5172	-	HAVANA	gene	NA	NA	ENSMUSG00000091142.1	protein_coding	RP23-141L18.4	1	OTTMUSG00000036418.2	NA
14	51587653	51592139	4487	-	HAVANA	gene	NA	NA	ENSMUSG00000096024.3	protein_coding	RP23-141L18.9	2	OTTMUSG00000069301.1	NA
14	51606807	51611310	4504	-	HAVANA	gene	NA	NA	ENSMUSG00000094715.3	protein_coding	RP23-141L18.6	2	OTTMUSG00000036420.3	NA
14	51630273	51635666	5394	-	HAVANA	gene	NA	NA	ENSMUSG00000091296.2	protein_coding	RP23-141L18.7	2	OTTMUSG00000036421.2	NA
14	51691019	51695468	4450	-	HAVANA	gene	NA	NA	ENSMUSG00000090740.2	protein_coding	RP23-115K1.1	2	OTTMUSG00000036422.2	NA
14	51711643	51717183	5541	-	HAVANA	gene	NA	NA	ENSMUSG00000068506.3	protein_coding	RP23-115K1.2	2	OTTMUSG00000036423.2	NA
14	51763878	51773590	9713	-	HAVANA	gene	NA	NA	ENSMUSG00000060615.5	protein_coding	Ang4	2	OTTMUSG00000036425.1	NA
14	51800046	51826359	26314	+	HAVANA	gene	NA	NA	ENSMUSG00000050961.4	protein_coding	RP23-115K1.6	2	OTTMUSG00000036427.1	overlapping_locus
14	51853699	51854643	945	+	HAVANA	gene	NA	NA	ENSMUSG00000062148.6	protein_coding	Ear6	2	OTTMUSG00000036430.1	NA
14	51884842	51893039	8198	+	HAVANA	gene	NA	NA	ENSMUSG00000004561.14	protein_coding	Mettl17	2	OTTMUSG00000036453.4	overlapping_locus
14	51892889	51896745	3857	+	HAVANA	gene	NA	NA	ENSMUSG00000072572.9	protein_coding	Slc39a2	2	OTTMUSG00000034666.2	overlapping_locus
14	51905271	51914158	8888	-	HAVANA	gene	NA	NA	ENSMUSG00000004558.15	protein_coding	Ndrg2	2	OTTMUSG00000069305.1	NA
14	51918425	51920700	2276	+	HAVANA	gene	NA	NA	ENSMUSG00000008813.13	protein_coding	Tppp2	2	OTTMUSG00000069309.1	NA
14	51921362	51922773	1412	-	HAVANA	gene	NA	NA	ENSMUSG00000068392.3	protein_coding	Rnase13	2	OTTMUSG00000069310.1	NA
14	51984719	52006251	21533	+	HAVANA	gene	NA	NA	ENSMUSG00000004562.16	protein_coding	Arhgef40	2	OTTMUSG00000043548.6	NA
14	52006077	52020733	14657	-	HAVANA	gene	NA	NA	ENSMUSG00000049295.17	protein_coding	Zfp219	2	OTTMUSG00000069313.1	NA
14	52015658	52019794	4137	+	HAVANA	gene	NA	NA	ENSMUSG00000072571.3	protein_coding	Tmem253	2	OTTMUSG00000069314.1	NA
14	52033962	52042459	8498	-	HAVANA	gene	NA	NA	ENSMUSG00000044286.6	protein_coding	Olfr221	2	OTTMUSG00000058604.2	NA
14	52073377	52104028	30652	-	HAVANA	gene	NA	NA	ENSMUSG00000060373.15	protein_coding	Hnrnpc	2	OTTMUSG00000069379.1	NA
14	52110704	52163546	52843	+	HAVANA	gene	NA	NA	ENSMUSG00000057132.16	protein_coding	Rpgrip1	1	OTTMUSG00000042894.5	NA
14	52160414	52197416	37003	-	HAVANA	gene	NA	NA	ENSMUSG00000035726.8	protein_coding	Supt16	2	OTTMUSG00000069380.1	NA
14	52198151	52257780	59630	-	HAVANA	gene	NA	NA	ENSMUSG00000053754.14	protein_coding	Chd8	2	OTTMUSG00000023392.6	ncRNA_host
14	52261759	52279545	17787	-	HAVANA	gene	NA	NA	ENSMUSG00000022159.16	protein_coding	Rab2b	2	OTTMUSG00000038080.2	NA
14	52279146	52296401	17256	+	HAVANA	gene	NA	NA	ENSMUSG00000016831.12	protein_coding	Tox4	1	OTTMUSG00000017450.3	NA
14	52294841	52305128	10288	-	HAVANA	gene	NA	NA	ENSMUSG00000022160.18	protein_coding	Mettl3	1	OTTMUSG00000023342.6	NA
14	52311172	52328762	17591	-	HAVANA	gene	NA	NA	ENSMUSG00000049532.11	protein_coding	Sall2	2	OTTMUSG00000023347.3	NA
14	52347495	52356408	8914	-	HAVANA	gene	NA	NA	ENSMUSG00000095030.2	protein_coding	Olfr1513	2	OTTMUSG00000053557.3	NA
14	52371332	52379168	7837	-	HAVANA	gene	NA	NA	ENSMUSG00000094140.2	protein_coding	Olfr1512	2	OTTMUSG00000053559.3	NA
14	52389794	52397379	7586	-	HAVANA	gene	NA	NA	ENSMUSG00000063867.2	protein_coding	Olfr1511	2	OTTMUSG00000053560.3	NA
14	52409131	52414373	5243	-	HAVANA	gene	NA	NA	ENSMUSG00000063106.6	protein_coding	Olfr1510	2	OTTMUSG00000053561.5	NA
14	52442990	52452574	9585	+	HAVANA	gene	NA	NA	ENSMUSG00000035626.4	protein_coding	Olfr1509	2	OTTMUSG00000053563.3	NA
14	52458829	52467495	8667	-	HAVANA	gene	NA	NA	ENSMUSG00000057564.6	protein_coding	Olfr1508	2	OTTMUSG00000053573.4	NA
14	52488791	52495749	6959	-	HAVANA	gene	NA	NA	ENSMUSG00000059887.7	protein_coding	Olfr1507	2	OTTMUSG00000053574.4	NA
14	54235479	54254104	18626	-	HAVANA	gene	NA	NA	ENSMUSG00000022174.8	protein_coding	Dad1	2	OTTMUSG00000033740.1	NA
14	54254188	54270637	16450	+	HAVANA	gene	NA	NA	ENSMUSG00000040997.13	protein_coding	Abhd4	2	OTTMUSG00000053873.1	NA
14	54278253	54284939	6687	-	HAVANA	gene	NA	NA	ENSMUSG00000048153.6	protein_coding	Olfr49	2	OTTMUSG00000053874.2	NA
14	54360834	54369673	8840	+	HAVANA	gene	NA	NA	ENSMUSG00000000959.7	protein_coding	Oxa1l	2	OTTMUSG00000053878.2	NA
